set: 0, left: 0, right: -0.0012401
set: 0.772994, left: -0.357563, right: 0.193456

set: 0.773994, left: -0.352189, right: 0.204617

set: 0.774994, left: -0.362523, right: 0.217018

set: 0.775994, left: -0.35839, right: 0.222805

set: 0.776994, left: -0.359216, right: 0.221152

set: 0.777994, left: -0.355909, right: 0.214124

set: 0.778994, left: -0.370377, right: 0.20379

set: 0.779994, left: -0.372031, right: 0.20379

set: 0.780994, left: -0.369551, right: 0.210817

set: 0.781994, left: -0.368724, right: 0.217845

set: 0.782993, left: -0.36087, right: 0.217845

set: 0.783993, left: -0.372031, right: 0.222805

set: 0.784993, left: -0.375751, right: 0.221152

set: 0.785993, left: -0.379885, right: 0.221152

set: 0.786993, left: -0.379885, right: 0.221978

set: 0.787993, left: -0.375751, right: 0.222805

set: 0.788993, left: -0.383605, right: 0.229832

set: 0.789993, left: -0.381538, right: 0.240167

set: 0.790993, left: -0.376578, right: 0.23934

set: 0.791993, left: -0.374924, right: 0.231486

set: 0.792993, left: -0.376578, right: 0.228179

set: 0.793993, left: -0.380711, right: 0.228179

set: 0.794993, left: -0.391046, right: 0.235206

set: 0.795993, left: -0.387739, right: 0.24802

set: 0.796993, left: -0.391872, right: 0.247194

set: 0.797993, left: -0.389392, right: 0.238513

set: 0.798993, left: -0.391872, right: 0.236033

set: 0.799993, left: -0.386912, right: 0.236033

set: 0.800993, left: -0.386912, right: 0.255048

set: 0.801993, left: -0.393939, right: 0.257528

set: 0.802993, left: -0.406754, right: 0.263728

set: 0.803993, left: -0.40262, right: 0.267035

set: 0.804993, left: -0.399726, right: 0.259181

set: 0.805993, left: -0.389392, right: 0.251327

set: 0.806993, left: -0.393112, right: 0.255874

set: 0.807993, left: -0.397246, right: 0.260008

set: 0.808993, left: -0.400553, right: 0.260835

set: 0.809993, left: -0.404273, right: 0.269516

set: 0.810993, left: -0.403447, right: 0.262902

set: 0.811993, left: -0.412954, right: 0.263728

set: 0.812993, left: -0.412954, right: 0.274063

set: 0.813993, left: -0.412127, right: 0.270342

set: 0.814993, left: -0.40758, right: 0.272409

set: 0.815993, left: -0.410887, right: 0.281917

set: 0.816993, left: -0.417915, right: 0.279023

set: 0.817993, left: -0.418741, right: 0.273236

set: 0.818993, left: -0.415434, right: 0.280263

set: 0.819993, left: -0.414608, right: 0.280263

set: 0.820993, left: -0.415434, right: 0.274063

set: 0.821993, left: -0.417088, right: 0.28853

set: 0.822993, left: -0.417088, right: 0.294731

set: 0.823993, left: -0.420808, right: 0.286877

set: 0.824993, left: -0.427422, right: 0.293904

set: 0.825993, left: -0.424115, right: 0.284397

set: 0.826993, left: -0.428249, right: 0.293904

set: 0.827993, left: -0.431969, right: 0.304238

set: 0.828993, left: -0.435276, right: 0.295558

set: 0.829993, left: -0.433623, right: 0.303412

set: 0.830993, left: -0.433623, right: 0.305892

set: 0.831993, left: -0.433623, right: 0.293904

set: 0.832993, left: -0.434449, right: 0.307545

set: 0.833993, left: -0.434449, right: 0.310439

set: 0.834993, left: -0.433623, right: 0.300105

set: 0.835993, left: -0.441476, right: 0.307545

set: 0.836993, left: -0.44313, right: 0.305065

set: 0.837993, left: -0.442303, right: 0.300105

set: 0.838993, left: -0.441476, right: 0.31912

set: 0.839993, left: -0.442303, right: 0.315399

set: 0.840993, left: -0.446437, right: 0.329454

set: 0.841993, left: -0.450984, right: 0.315399

set: 0.842993, left: -0.450157, right: 0.318293

set: 0.843993, left: -0.451811, right: 0.329454

set: 0.844993, left: -0.454291, right: 0.314573

set: 0.845993, left: -0.450157, right: 0.323253

set: 0.846993, left: -0.44933, right: 0.3278

set: 0.847993, left: -0.444783, right: 0.318293

set: 0.848993, left: -0.44933, right: 0.340615

set: 0.849993, left: -0.458838, right: 0.337308

set: 0.850993, left: -0.459665, right: 0.337308

set: 0.851993, left: -0.462972, right: 0.337308

set: 0.852993, left: -0.455118, right: 0.334414

set: 0.853993, left: -0.456771, right: 0.343095

set: 0.854993, left: -0.459665, right: 0.331107

set: 0.855993, left: -0.465452, right: 0.343922

set: 0.856993, left: -0.469172, right: 0.336481

set: 0.857993, left: -0.469172, right: 0.345989

set: 0.858993, left: -0.459665, right: 0.360456

set: 0.859993, left: -0.461318, right: 0.350949

set: 0.860992, left: -0.465452, right: 0.358803

set: 0.861992, left: -0.469999, right: 0.343922

set: 0.862992, left: -0.474132, right: 0.361283

set: 0.863992, left: -0.479506, right: 0.346815

set: 0.864992, left: -0.474132, right: 0.35715

set: 0.865992, left: -0.474132, right: 0.357976

set: 0.866992, left: -0.473306, right: 0.358803

set: 0.867992, left: -0.477853, right: 0.366657

set: 0.868992, left: -0.485293, right: 0.350122

set: 0.869992, left: -0.47868, right: 0.36583

set: 0.870992, left: -0.477853, right: 0.358803

set: 0.871992, left: -0.480333, right: 0.363763

set: 0.872992, left: -0.482813, right: 0.371617

set: 0.873992, left: -0.48364, right: 0.374511

set: 0.874992, left: -0.48736, right: 0.376164

set: 0.875992, left: -0.48984, right: 0.387325

set: 0.876992, left: -0.48984, right: 0.380298

set: 0.877992, left: -0.497694, right: 0.371617

set: 0.878992, left: -0.491494, right: 0.381125

set: 0.879992, left: -0.496868, right: 0.372444

set: 0.880992, left: -0.496041, right: 0.388979

set: 0.881992, left: -0.494801, right: 0.381952

set: 0.882992, left: -0.494801, right: 0.384845

set: 0.883992, left: -0.500175, right: 0.384845

set: 0.884992, left: -0.497694, right: 0.384845

set: 0.885992, left: -0.502655, right: 0.393526

set: 0.886992, left: -0.502655, right: 0.381125

set: 0.887992, left: -0.505548, right: 0.386499

set: 0.888992, left: -0.503482, right: 0.39766

set: 0.889992, left: -0.509682, right: 0.396833

set: 0.890992, left: -0.511336, right: 0.40014

set: 0.891992, left: -0.511336, right: 0.399313

set: 0.892992, left: -0.505548, right: 0.39766

set: 0.893992, left: -0.508855, right: 0.407167

set: 0.894992, left: -0.504308, right: 0.40014

set: 0.895992, left: -0.512989, right: 0.40882

set: 0.896992, left: -0.516709, right: 0.405513

set: 0.897992, left: -0.515883, right: 0.407994

set: 0.898992, left: -0.523737, right: 0.402207

set: 0.899992, left: -0.509682, right: 0.40882

set: 0.900992, left: -0.516709, right: 0.413367

set: 0.901992, left: -0.523737, right: 0.417501

set: 0.902992, left: -0.520843, right: 0.419155

set: 0.903992, left: -0.51919, right: 0.420395

set: 0.904992, left: -0.520016, right: 0.419155

set: 0.905992, left: -0.515056, right: 0.418328

set: 0.906992, left: -0.520016, right: 0.412541

set: 0.907992, left: -0.532004, right: 0.423702

set: 0.908992, left: -0.530351, right: 0.422048

set: 0.909992, left: -0.534071, right: 0.428662

set: 0.910992, left: -0.52787, right: 0.429902

set: 0.911992, left: -0.532004, right: 0.421221

set: 0.912992, left: -0.533244, right: 0.421221

set: 0.913992, left: -0.528697, right: 0.430729

set: 0.914992, left: -0.542751, right: 0.421221

set: 0.915992, left: -0.533244, right: 0.441063

set: 0.916992, left: -0.529524, right: 0.437343

set: 0.917992, left: -0.539858, right: 0.443543

set: 0.918992, left: -0.542751, right: 0.447677

set: 0.919992, left: -0.540685, right: 0.434863

set: 0.920992, left: -0.543578, right: 0.43941

set: 0.921992, left: -0.553086, right: 0.440236

set: 0.922992, left: -0.543578, right: 0.442717

set: 0.923992, left: -0.551019, right: 0.450571

set: 0.924992, left: -0.554739, right: 0.44189

set: 0.925992, left: -0.541511, right: 0.446024

set: 0.926992, left: -0.549365, right: 0.451397

set: 0.927992, left: -0.552259, right: 0.442717

set: 0.928992, left: -0.551019, right: 0.44685

set: 0.929992, left: -0.553912, right: 0.457184

set: 0.930992, left: -0.558873, right: 0.453878

set: 0.931992, left: -0.556393, right: 0.465865

set: 0.932992, left: -0.561766, right: 0.462558

set: 0.933992, left: -0.570447, right: 0.459251

set: 0.934992, left: -0.56342, right: 0.461731

set: 0.935992, left: -0.558046, right: 0.462558

set: 0.936992, left: -0.561766, right: 0.469585

set: 0.937991, left: -0.554739, right: 0.463385

set: 0.938991, left: -0.561766, right: 0.467932

set: 0.939991, left: -0.567554, right: 0.467932

set: 0.940991, left: -0.56838, right: 0.465865

set: 0.941991, left: -0.572101, right: 0.470412

set: 0.942991, left: -0.561766, right: 0.471239

set: 0.943991, left: -0.577061, right: 0.478266

set: 0.944991, left: -0.569207, right: 0.476613

set: 0.945991, left: -0.572101, right: 0.480746

set: 0.946991, left: -0.575408, right: 0.479093

set: 0.947991, left: -0.561766, right: 0.479093

set: 0.948991, left: -0.569207, right: 0.490254

set: 0.949991, left: -0.583262, right: 0.475373

set: 0.950991, left: -0.579955, right: 0.484053

set: 0.951991, left: -0.577061, right: 0.4824

set: 0.952991, left: -0.584088, right: 0.484053

set: 0.953991, left: -0.580781, right: 0.495628

set: 0.954991, left: -0.576234, right: 0.4886

set: 0.955991, left: -0.588222, right: 0.500588

set: 0.956991, left: -0.579955, right: 0.486947

set: 0.957991, left: -0.585742, right: 0.491907

set: 0.958991, left: -0.584915, right: 0.493561

set: 0.959991, left: -0.588222, right: 0.499761

set: 0.960991, left: -0.591115, right: 0.495628

set: 0.961991, left: -0.594422, right: 0.495628

set: 0.962991, left: -0.598143, right: 0.493561

set: 0.963991, left: -0.595249, right: 0.496454

set: 0.964991, left: -0.599796, right: 0.503068

set: 0.965991, left: -0.596903, right: 0.517123

set: 0.966991, left: -0.591942, right: 0.505135

set: 0.967991, left: -0.598969, right: 0.517949

set: 0.968991, left: -0.60145, right: 0.516296

set: 0.969991, left: -0.598969, right: 0.499761

set: 0.970991, left: -0.60641, right: 0.516296

set: 0.971991, left: -0.604757, right: 0.511749

set: 0.972991, left: -0.61013, right: 0.516296

set: 0.973991, left: -0.614264, right: 0.510095

set: 0.974991, left: -0.608477, right: 0.518776

set: 0.975991, left: -0.604757, right: 0.516296

set: 0.976991, left: -0.60393, right: 0.507615

set: 0.977991, left: -0.608477, right: 0.532831

set: 0.978991, left: -0.609304, right: 0.528284

set: 0.979991, left: -0.615918, right: 0.535311

set: 0.980991, left: -0.617984, right: 0.524977

set: 0.981991, left: -0.608477, right: 0.530764

set: 0.982991, left: -0.617158, right: 0.52663

set: 0.983991, left: -0.619638, right: 0.534484

set: 0.984991, left: -0.618811, right: 0.535311

set: 0.985991, left: -0.614264, right: 0.525803

set: 0.986991, left: -0.610957, right: 0.537791

set: 0.987991, left: -0.620465, right: 0.531591

set: 0.988991, left: -0.627492, right: 0.536138

set: 0.989991, left: -0.622118, right: 0.545645

set: 0.990991, left: -0.626665, right: 0.535311

set: 0.991991, left: -0.628319, right: 0.551846

set: 0.992991, left: -0.620465, right: 0.543165

set: 0.993991, left: -0.630799, right: 0.541098

set: 0.994991, left: -0.629145, right: 0.534484

set: 0.995991, left: -0.621291, right: 0.548125

set: 0.996991, left: -0.631626, right: 0.549779

set: 0.997991, left: -0.632452, right: 0.543165

set: 0.998991, left: -0.629145, right: 0.561353

set: 0.999991, left: -0.643613, right: 0.553499

set: 1.00099, left: -0.634932, right: 0.554326

set: 1.00199, left: -0.644853, right: 0.556806

set: 1.00299, left: -0.642786, right: 0.550606

set: 1.00399, left: -0.632452, right: 0.561353

set: 1.00499, left: -0.643613, right: 0.561353

set: 1.00599, left: -0.643613, right: 0.549779

set: 1.00699, left: -0.640306, right: 0.549779

set: 1.00799, left: -0.649814, right: 0.555979

set: 1.00899, left: -0.647333, right: 0.555979

set: 1.00999, left: -0.647333, right: 0.558459

set: 1.01099, left: -0.656841, right: 0.575821

set: 1.01199, left: -0.647333, right: 0.580368

set: 1.01299, left: -0.648987, right: 0.555979

set: 1.01399, left: -0.649814, right: 0.574994

set: 1.01499, left: -0.648987, right: 0.580368

set: 1.01599, left: -0.658494, right: 0.559286

set: 1.01699, left: -0.658494, right: 0.583675

set: 1.01799, left: -0.649814, right: 0.573341

set: 1.01899, left: -0.660975, right: 0.561353

set: 1.01999, left: -0.659321, right: 0.591529

set: 1.02099, left: -0.655187, right: 0.583675

set: 1.02199, left: -0.662628, right: 0.578301

set: 1.02299, left: -0.652294, right: 0.586155

set: 1.02399, left: -0.653121, right: 0.576648

set: 1.02499, left: -0.668829, right: 0.596489

set: 1.02599, left: -0.661801, right: 0.586155

set: 1.02699, left: -0.672136, right: 0.582021

set: 1.02799, left: -0.663868, right: 0.594009

set: 1.02899, left: -0.665522, right: 0.592356

set: 1.02999, left: -0.675029, right: 0.589049

set: 1.03099, left: -0.663868, right: 0.601036

set: 1.03199, left: -0.668002, right: 0.60021

set: 1.03299, left: -0.673376, right: 0.594836

set: 1.03399, left: -0.669655, right: 0.60269

set: 1.03499, left: -0.67999, right: 0.605997

set: 1.03599, left: -0.680816, right: 0.594009

set: 1.03699, left: -0.676683, right: 0.60517

set: 1.03799, left: -0.678336, right: 0.60517

set: 1.03899, left: -0.675856, right: 0.609717

set: 1.03999, left: -0.687844, right: 0.614677

set: 1.04099, left: -0.677509, right: 0.60021

set: 1.04199, left: -0.685363, right: 0.608064

set: 1.04299, left: -0.691564, right: 0.618398

set: 1.04399, left: -0.684537, right: 0.607237

set: 1.04499, left: -0.695697, right: 0.60889

set: 1.04599, left: -0.695697, right: 0.620051

set: 1.04699, left: -0.68619, right: 0.60021

set: 1.04799, left: -0.68619, right: 0.612197

set: 1.04899, left: -0.68867, right: 0.630385

set: 1.04999, left: -0.68867, right: 0.616744

set: 1.05099, left: -0.694044, right: 0.626252

set: 1.05199, left: -0.689497, right: 0.620051

set: 1.05299, left: -0.703551, right: 0.620051

set: 1.05399, left: -0.694044, right: 0.617571

set: 1.05499, left: -0.698178, right: 0.631212

set: 1.05599, left: -0.698178, right: 0.624185

set: 1.05699, left: -0.687844, right: 0.614677

set: 1.05799, left: -0.702725, right: 0.641546

set: 1.05899, left: -0.707685, right: 0.634519

set: 1.05999, left: -0.697351, right: 0.632039

set: 1.06099, left: -0.708512, right: 0.642373

set: 1.06199, left: -0.703551, right: 0.634519

set: 1.06299, left: -0.702725, right: 0.634519

set: 1.06399, left: -0.713886, right: 0.639893

set: 1.06499, left: -0.706032, right: 0.638239

set: 1.06599, left: -0.709339, right: 0.639893

set: 1.06699, left: -0.710579, right: 0.639893

set: 1.06799, left: -0.723393, right: 0.645267

set: 1.06899, left: -0.715539, right: 0.651881

set: 1.06999, left: -0.716366, right: 0.645267

set: 1.07099, left: -0.72174, right: 0.648574

set: 1.07199, left: -0.711405, right: 0.651881

set: 1.07299, left: -0.72422, right: 0.64444

set: 1.07399, left: -0.720913, right: 0.647747

set: 1.07499, left: -0.716366, right: 0.653947

set: 1.07599, left: -0.727527, right: 0.653947

set: 1.07699, left: -0.731247, right: 0.654774

set: 1.07799, left: -0.731247, right: 0.654774

set: 1.07899, left: -0.722566, right: 0.656428

set: 1.07999, left: -0.722566, right: 0.662215

set: 1.08099, left: -0.7267, right: 0.655601

set: 1.08199, left: -0.725047, right: 0.659735

set: 1.08299, left: -0.737034, right: 0.6494

set: 1.08399, left: -0.728354, right: 0.671722

set: 1.08499, left: -0.728354, right: 0.669242

set: 1.08599, left: -0.737034, right: 0.667588

set: 1.08699, left: -0.727527, right: 0.677923

set: 1.08799, left: -0.740755, right: 0.658908

set: 1.08899, left: -0.732074, right: 0.675443

set: 1.08999, left: -0.7267, right: 0.664282

set: 1.09099, left: -0.742408, right: 0.670895

set: 1.092, left: -0.732901, right: 0.670895

set: 1.093, left: -0.747782, right: 0.665935

set: 1.094, left: -0.736208, right: 0.685777

set: 1.095, left: -0.746542, right: 0.675443

set: 1.096, left: -0.737034, right: 0.68495

set: 1.097, left: -0.739928, right: 0.688257

set: 1.098, left: -0.745715, right: 0.677923

set: 1.099, left: -0.745715, right: 0.68123

set: 1.1, left: -0.758943, right: 0.680403

set: 1.101, left: -0.750262, right: 0.686603

set: 1.102, left: -0.753569, right: 0.685777

set: 1.103, left: -0.753569, right: 0.684123

set: 1.104, left: -0.76225, right: 0.696938

set: 1.105, left: -0.76225, right: 0.694457

set: 1.106, left: -0.759769, right: 0.693631

set: 1.107, left: -0.763076, right: 0.691977

set: 1.108, left: -0.754396, right: 0.688257

set: 1.109, left: -0.76845, right: 0.696938

set: 1.11, left: -0.759769, right: 0.698591

set: 1.111, left: -0.760596, right: 0.698591

set: 1.112, left: -0.766797, right: 0.698591

set: 1.113, left: -0.758943, right: 0.704792

set: 1.114, left: -0.769277, right: 0.704792

set: 1.115, left: -0.761423, right: 0.692804

set: 1.116, left: -0.76225, right: 0.704792

set: 1.117, left: -0.771757, right: 0.691977

set: 1.118, left: -0.774237, right: 0.714299

set: 1.119, left: -0.766797, right: 0.714299

set: 1.12, left: -0.763903, right: 0.703965

set: 1.121, left: -0.776304, right: 0.717606

set: 1.122, left: -0.763903, right: 0.703965

set: 1.123, left: -0.777131, right: 0.7205

set: 1.124, left: -0.773411, right: 0.708099

set: 1.125, left: -0.772584, right: 0.710992

set: 1.126, left: -0.782091, right: 0.713472

set: 1.127, left: -0.774237, right: 0.73166

set: 1.128, left: -0.779611, right: 0.73166

set: 1.129, left: -0.775064, right: 0.716779

set: 1.13, left: -0.784985, right: 0.719673

set: 1.131, left: -0.784985, right: 0.719673

set: 1.132, left: -0.792425, right: 0.732487

set: 1.133, left: -0.782918, right: 0.723807

set: 1.134, left: -0.793252, right: 0.72794

set: 1.135, left: -0.789119, right: 0.72298

set: 1.136, left: -0.788292, right: 0.72298

set: 1.137, left: -0.796972, right: 0.738688

set: 1.138, left: -0.788292, right: 0.735794

set: 1.139, left: -0.798626, right: 0.740341

set: 1.14, left: -0.791599, right: 0.730834

set: 1.141, left: -0.791599, right: 0.723807

set: 1.142, left: -0.797799, right: 0.734141

set: 1.143, left: -0.792425, right: 0.748195

set: 1.144, left: -0.796972, right: 0.740341

set: 1.145, left: -0.801933, right: 0.739514

set: 1.146, left: -0.799453, right: 0.738688

set: 1.147, left: -0.792425, right: 0.72918

set: 1.148, left: -0.800279, right: 0.750675

set: 1.149, left: -0.790772, right: 0.736621

set: 1.15, left: -0.80648, right: 0.753156

set: 1.151, left: -0.805653, right: 0.752329

set: 1.152, left: -0.80896, right: 0.741168

set: 1.153, left: -0.814334, right: 0.753156

set: 1.154, left: -0.80276, right: 0.742821

set: 1.155, left: -0.809787, right: 0.756876

set: 1.156, left: -0.80648, right: 0.754809

set: 1.157, left: -0.808133, right: 0.747368

set: 1.158, left: -0.813507, right: 0.753982
